"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Jacob Schlesener","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.92","6.37","7.77","5.82","6.12","","0.0","0.0","","999.0","sa875595"
"Hugo Beltran","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.75","5.44","5.69","5.76","5.92","","0.0","-0.1","","999.0","sa3006354"
"Daury Cabrera","KCR","0","1","1.0","0","0","0","0","0","1","1","0","0","1","1.80","4.34","5.61","6.19","6.14","","0.0","0.0","","999.0","sa3005706"
"Angel Hernandez","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","6.19","7.31","5.85","6.11","","0.0","0.0","","999.0","sa3015363"
"Julio Rodriguez","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.90","6.83","5.88","5.91","","0.0","-0.1","","999.0","sa3007992"
"Luis Moreno","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.67","6.40","5.95","5.91","","0.0","-0.1","","999.0","sa3002928"
"Jose Miguel Gonzalez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.31","6.08","6.01","6.13","","0.0","0.0","","999.0","sa3003139"
"Tomás Alastre","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.99","6.26","6.09","6.13","","0.0","0.0","","999.0","sa873529"
"Daniel Martinez","OAK","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.36","5.42","5.77","5.89","","0.0","-0.1","","999.0","sa3007734"
"Justin Crump","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.56","6.53","6.04","6.14","","0.0","0.0","","999.0","sa3014974"
"Yoelvis Reyes","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.57","6.68","5.94","6.14","","0.0","0.0","","999.0","sa3006542"
"Jake Sweeney","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.87","5.75","6.93","6.04","6.20","","0.0","0.0","","999.0","sa3011134"
"Juan Mateo","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.24","6.14","6.08","6.14","","0.0","0.0","","999.0","sa3015279"
"Moises Lugo","SDP","0","8","8.0","0","0","0","0","1","7","4","1","8","4","1.36","8.83","4.20","4.25","4.52","","0.0","0.0","","999.0","sa3002814"
"Wander Arias","KCR","0","1","1.0","0","0","0","0","0","1","1","0","0","1","1.76","4.42","5.31","6.20","6.16","","0.0","0.0","","999.0","sa3011440"
"Levi Prater","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","6.42","7.49","5.63","6.09","","0.0","-0.1","","999.0","sa3014861"
"Connor Sechler","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","6.26","6.83","6.07","6.15","","0.0","0.0","","999.0","sa3015145"
"Dayan Reinoso","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.96","6.73","6.18","6.30","","0.0","0.0","","999.0","sa3017900"
"Pedro González","WSN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","4.80","6.33","6.25","6.38","","0.0","0.0","","999.0","sa3002617"
"Wilkelma Castillo","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.80","6.22","5.95","5.94","","0.0","-0.1","","999.0","sa3008487"
"Tomas Reyes","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.23","5.86","5.87","6.07","","0.0","-0.1","","999.0","sa3008445"
"Florencio Serrano","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.75","5.52","5.59","6.07","6.12","","0.0","-0.1","","999.0","sa3010124"
"Miguel Alfonseca","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","6.05","6.13","5.82","5.98","","0.0","-0.1","","999.0","sa3009753"
"Michael Valera","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.87","5.98","6.62","6.27","6.08","","0.0","0.0","","999.0","sa3011862"
"Haydn King","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.55","6.63","5.96","6.16","","0.0","0.0","","999.0","sa3015099"
"Jared Pettitte","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","6.15","7.38","5.83","6.08","","0.0","-0.1","","999.0","sa3017459"
"Miguel Gil","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","5.89","6.88","6.14","6.08","","0.0","0.0","","999.0","sa3015329"
"A.J. Franklin","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","5.84","7.11","5.94","6.17","","0.0","0.0","","999.0","sa3011419"
"Mason Cole","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.91","6.75","6.07","6.17","","0.0","0.0","","999.0","sa3015274"
"Steffon Moore","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","6.22","7.36","5.92","6.17","","0.0","0.0","","999.0","sa3007857"
"Matthew Peguero","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.70","5.83","5.43","5.76","5.88","","0.0","-0.1","","999.0","sa3003164"
"Junior William","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.77","6.15","5.69","5.88","","0.0","-0.1","","999.0","sa3016072"
"Sam Romero","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.72","5.82","5.78","5.77","5.93","","0.0","-0.1","","999.0","sa3010302"
"Drake Nightengale","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.55","6.28","6.11","6.17","","0.0","0.0","","999.0","sa3015039"
"Yamil Castillo","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","6.03","6.44","6.18","6.23","","0.0","-0.1","","999.0","sa3008549"
"Gregory Santos","SFG","0","22","22.0","1","1","0","0","1","20","10","2","22","11","1.42","8.87","4.44","4.08","4.06","","0.0","0.0","","999.0","21894"
"Cole Bellair","MIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","5.85","6.21","6.04","6.01","","0.0","-0.1","","999.0","sa3015313"
"Yerry Landinez","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.54","6.27","6.00","6.25","","0.0","-0.1","","999.0","sa3007036"
"Darvin Garcia","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.38","6.44","6.25","6.25","","0.0","0.0","","999.0","sa3011716"
"Nathanael Perez Gonzalez","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.49","6.37","6.10","6.26","","0.0","-0.1","","999.0","sa3017137"
"Luis Mey","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.95","6.26","7.36","6.64","6.60","","0.0","0.0","","999.0","sa3010130"
"Juan Geraldo","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.81","6.31","6.13","6.29","","0.0","0.0","","999.0","sa3005885"
"Frainger Aranguren","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","4.99","5.76","6.70","6.60","","0.0","0.0","","999.0","sa3003132"
"Kolton Ingram","LAA","0","32","32.0","2","2","0","0","1","31","15","4","29","14","1.39","8.21","3.89","4.19","4.39","","0.0","0.0","","999.0","sa3011149"
"Austin Faith","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.76","6.04","5.99","5.92","6.02","","0.0","-0.1","","999.0","sa3014803"
"Jose Romero","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","5.63","6.33","6.21","6.18","","0.0","0.0","","999.0","sa3015483"
"Reyson Santos","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.83","6.29","6.09","6.20","","0.0","0.0","","999.0","sa3008266"
"Dawel Rodriguez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","5.56","6.63","6.15","6.21","","0.0","0.0","","999.0","sa3011894"
"Jake Zebron","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","5.27","6.49","6.13","6.21","","0.0","0.0","","999.0","sa3007250"
"Frander Veras","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.87","5.61","6.74","6.16","6.35","","0.0","-0.1","","999.0","sa3008723"
"Homer Cruz","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.87","5.69","6.82","6.13","6.21","","0.0","0.0","","999.0","sa3009499"
"Sammy Peralta","CHW","0","18","18.0","1","1","0","0","1","18","8","2","16","7","1.39","7.79","3.54","4.22","4.42","","0.0","0.0","","999.0","sa3010301"
"Maikel Garrido","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.90","5.83","7.24","6.10","6.39","","0.0","0.0","","999.0","sa3008540"
"Jean Carlos Lucas","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.75","6.60","6.14","6.21","","0.0","0.0","","999.0","sa3005431"
"Sebastian Rodriguez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.65","6.57","6.17","6.22","","0.0","0.0","","999.0","sa3016232"
"Harrison Beethe","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","5.60","7.04","6.22","6.24","","0.0","0.0","","999.0","sa3017721"
"Ludwin Jimenez","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.87","6.54","5.86","6.16","","0.0","-0.1","","999.0","sa3005856"
"Christopher Soriano","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.92","5.49","7.37","6.09","6.39","","0.0","0.0","","999.0","sa3009514"
"Luis Talavera","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","4.72","6.09","6.34","6.14","","0.0","0.0","","999.0","sa3009212"
"Julio Frias","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.91","6.37","7.70","5.91","6.22","","0.0","0.0","","999.0","sa873218"
"Ryan Anderson","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.71","6.39","5.73","6.12","","0.0","-0.1","","999.0","sa1172845"
"Karlo Seijas","WSN","0","1","1.0","0","0","0","0","0","1","1","0","0","1","1.72","4.40","4.74","6.38","6.44","","0.0","0.0","","999.0","sa3006369"
"Juan Mendez","MIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","6.28","6.76","6.03","6.05","","0.0","-0.1","","999.0","sa3015336"
"Jose Moreno","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.43","6.21","5.94","6.16","","0.0","-0.1","","999.0","sa3003113"
"Peyton Long","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","5.28","6.01","6.18","6.23","","0.0","0.0","","999.0","sa3010318"
"Sam Keating","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.04","6.21","6.15","6.23","","0.0","0.0","","999.0","sa3005025"
"Taylor Bloye","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","5.25","5.99","6.23","6.23","","0.0","0.0","","999.0","sa3016265"
"Gabe Emmett","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","5.29","6.25","6.26","6.29","","0.0","-0.1","","999.0","sa3017938"
"Rigo Fernandez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.76","6.78","6.04","6.23","","0.0","0.0","","999.0","sa3007257"
"Adisyn Coffey","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.99","6.28","6.26","6.38","","0.0","-0.1","","999.0","sa3014738"
"Leonardo Rodriguez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.87","5.04","6.57","6.13","6.24","","0.0","0.0","","999.0","sa3003058"
"Michael Martinez","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","6.12","6.41","6.28","6.30","","0.0","-0.1","","999.0","sa3006415"
"Jacob Forrester","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.13","6.09","6.16","6.25","","0.0","0.0","","999.0","sa3010319"
"Jakob Brustoski","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.93","7.13","8.32","5.96","6.34","","0.0","0.0","","999.0","sa3018144"
"Jose Geraldo","SEA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.74","6.11","6.06","5.76","6.02","","0.0","-0.1","","999.0","sa3016295"
"Brady Schanuel","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","6.13","6.69","6.17","6.34","","0.0","0.0","","999.0","sa918871"
"Shane Connolly","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","4.84","6.85","6.11","6.27","","0.0","0.0","","999.0","sa3017320"
"Kenny Wells","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","6.47","6.83","6.15","6.25","","0.0","0.0","","999.0","sa3011343"
"Tanner Jesson-Dalton","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","6.24","6.97","6.17","6.25","","0.0","0.0","","999.0","sa1170121"
"Leonel Aponte","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.61","6.56","6.20","6.26","","0.0","0.0","","999.0","sa917879"
"Osvanni Gutierrez","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.88","6.13","6.31","6.31","","0.0","-0.1","","999.0","sa3009730"
"Leif Strom","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.73","5.87","6.00","6.16","","0.0","-0.1","","999.0","sa3007220"
"Sergio Sanchez","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.99","5.49","6.80","7.24","6.72","","0.0","0.0","","999.0","sa3009735"
"Kellen Rholl","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","5.65","7.11","6.01","6.26","","0.0","0.0","","999.0","sa3007258"
"Daritzon Feliz","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","5.57","6.58","5.89","6.18","","0.0","-0.1","","999.0","sa3002813"
"Francisco Jimenez","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.74","6.71","6.11","6.17","","0.0","-0.1","","999.0","sa3006517"
"Jhan Zambrano","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","5.55","6.06","6.29","6.32","","0.0","-0.1","","999.0","sa3009472"
"Octavio Becerra","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","6.53","6.98","6.12","6.32","","0.0","-0.1","","999.0","sa3008303"
"Jose Peralta","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","5.50","6.36","6.78","6.67","","0.0","0.0","","999.0","sa3006357"
"Horacio Andujar","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.77","6.06","6.32","6.32","","0.0","-0.1","","999.0","sa3010370"
"Alex Roth","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.74","6.34","6.24","6.27","","0.0","0.0","","999.0","sa3011220"
"Zach Kohn","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","5.90","7.00","6.20","6.27","","0.0","0.0","","999.0","sa1115756"
"Yaqui Rivera","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.08","6.26","5.92","6.06","","0.0","-0.1","","999.0","sa3015504"
"Cristian Sierra","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.32","6.49","6.12","6.27","","0.0","0.0","","999.0","sa3009859"
"Jose Garcia","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","4.85","6.75","6.04","6.27","","0.0","0.0","","999.0","sa3002804"
"Edward Baram","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.25","6.00","6.18","6.27","","0.0","0.0","","999.0","sa3010664"
"Neraldo Catalina","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","6.22","7.36","5.69","5.98","","0.0","-0.1","","999.0","sa1172730"
"Darren McCaughan","SEA","0","14","14.0","1","1","0","0","1","14","6","2","11","3","1.22","7.10","1.92","4.06","4.19","","0.0","0.0","","999.0","20038"
"Natanael Polanco","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","5.27","6.38","6.10","6.19","","0.0","-0.1","","999.0","sa3016715"
"Liam Jenkins","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","6.16","7.23","6.16","6.42","","0.0","-0.1","","999.0","sa3007458"
"John Wilson","MIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","4.73","6.25","5.96","6.10","","0.0","-0.1","","999.0","sa3015116"
"Dario Peralta","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","4.87","6.68","6.29","6.30","","0.0","0.0","","999.0","sa3008390"
"Jhosua Alcantara","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.11","6.41","6.20","6.28","","0.0","0.0","","999.0","sa917060"
"Leam Mendez","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.78","6.29","6.18","6.03","6.18","","0.0","-0.1","","999.0","sa3019432"
"Martin Santana","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.86","5.79","6.62","6.24","6.34","","0.0","-0.1","","999.0","sa3006402"
"Liam McCall","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.72","6.67","6.21","6.29","","0.0","0.0","","999.0","sa3005018"
"Marlin Willis","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.94","5.95","7.94","6.05","6.31","","0.0","0.0","","999.0","sa3005116"
"Miguel Padilla","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.20","5.80","6.26","6.29","","0.0","0.0","","999.0","sa3009740"
"Joshua Cornielly","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.79","6.00","6.32","5.94","6.11","","0.0","-0.1","","999.0","sa3005890"
"Joel Ibarra","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.91","6.10","6.35","6.35","","0.0","-0.1","","999.0","sa3009326"
"Roque Gutierrez","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","5.72","6.15","6.33","6.35","","0.0","-0.1","","999.0","sa3015440"
"Aaron Cohn","OAK","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.74","4.75","5.48","5.89","6.04","","0.0","-0.1","","999.0","sa3017210"
"Ted Stuka","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.90","5.30","7.16","6.04","6.21","","0.0","-0.1","","999.0","sa3011238"
"Joshua Javier","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","6.50","7.57","5.97","6.27","","0.0","-0.1","","999.0","sa917392"
"Justin Miller","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.87","5.37","6.61","6.24","6.30","","0.0","0.0","","999.0","sa918239"
"Juan Burgos","SEA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.76","6.13","5.85","6.07","","0.0","-0.1","","999.0","sa3009272"
"Brandon Jenkins","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","6.44","7.24","6.27","6.45","","0.0","-0.1","","999.0","sa3014855"
"Daniel Nunan","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.82","5.71","6.44","6.12","6.31","","0.0","0.0","","999.0","sa3011529"
"Erick Pinales","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.93","5.97","7.80","6.05","6.22","","0.0","-0.1","","999.0","sa3007963"
"Keiner Leon","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.81","5.77","6.37","6.23","6.38","","0.0","-0.1","","999.0","sa3016279"
"Omar Sanchez","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.89","5.69","7.41","5.84","6.25","","0.0","-0.1","","999.0","sa3015162"
"Jhonny Valdez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.41","6.38","6.26","6.31","","0.0","0.0","","999.0","sa917393"
"Luis Tejeda","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.87","4.81","6.32","6.27","6.22","","0.0","0.0","","999.0","sa3016589"
"Ian Foggo","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","6.51","7.41","6.08","6.24","","0.0","-0.1","","999.0","sa3017611"
"Bryce McGowan","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.06","5.54","7.33","7.36","6.78","","0.0","0.0","","999.0","sa3017786"
"Johnathan Lavallee","MIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.80","5.36","5.88","6.20","6.14","","0.0","-0.1","","999.0","sa3017993"
"Anthony Escobar","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","5.54","6.80","6.26","6.32","","0.0","0.0","","999.0","sa3005691"
"Estarlin Rodriguez","ATL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","5.16","6.20","6.22","6.20","","0.0","0.0","","999.0","sa3004871"
"Jace Beck","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.85","6.36","7.10","5.91","6.14","","0.0","-0.1","","999.0","sa3011811"
"Juan Pichardo","MIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.88","5.77","7.00","6.01","6.15","","0.0","-0.1","","999.0","sa3008727"
"Parker Brahms","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.84","5.51","6.41","6.31","6.33","","0.0","0.0","","999.0","sa3015074"
"Osvaldo De La Rosa","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.83","5.09","5.84","6.48","6.25","","0.0","0.0","","999.0","sa3005460"
