"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Shun Yamaguchi","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.41","7.26","3.27","4.70","4.49","","0.0","0.0","","999.0","sa3015038"
"Jhonathan Diaz","","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.41","7.13","3.48","4.42","4.49","","0.0","0.0","","999.0","20298"
"Cade Povich","BAL","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.35","7.52","3.18","4.35","4.50","","0.0","0.0","","999.0","sa3017787"
"Denny Brady","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","7.55","3.29","4.58","4.51","","0.0","0.0","","999.0","sa3004347"
"Robert Stock","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","7.91","3.61","4.51","4.51","","0.0","0.0","","999.0","6576"
"Jesse Scholtens","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.36","7.43","3.04","4.54","4.52","","0.0","0.0","","999.0","sa918144"
"Sawyer Gipson-Long","DET","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.38","6.22","2.69","4.60","4.53","","0.0","0.0","","999.0","sa3011536"
"David Kubiak","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.33","7.15","2.51","4.62","4.53","","0.0","0.0","","999.0","sa599473"
"Kohl Stewart","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.14","3.00","4.64","4.54","","0.0","0.0","","999.0","15502"
"Jake Kalish","","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.36","6.62","2.77","4.46","4.54","","0.0","0.0","","999.0","sa709032"
"Emmet Sheehan","LAD","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","8.63","3.76","4.58","4.54","","0.0","0.0","","999.0","sa3017416"
"Kevin McCanna","ARI","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.37","7.13","2.75","4.76","4.55","","0.0","0.0","","999.0","sa658530"
"Nick Frasso","LAD","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.37","7.91","3.10","4.61","4.56","","0.0","0.0","","999.0","sa3014492"
"Ian Seymour","TBR","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.37","8.10","3.74","4.39","4.56","","0.0","0.0","","999.0","sa3014512"
"Matt Tomshaw","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.36","6.71","2.64","4.54","4.56","","0.0","0.0","","999.0","sa598974"
"Gavin Williams","CLE","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.35","8.09","3.37","4.54","4.56","","0.0","0.0","","999.0","sa3018106"
"Ariel Jurado","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.16","2.68","4.66","4.57","","0.0","0.0","","999.0","17030"
"Andrew Albers","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.34","6.07","2.19","4.55","4.57","","0.0","0.0","","999.0","7853"
"Chayce McDermott","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","8.46","4.35","4.51","4.58","","0.0","0.0","","999.0","sa3017420"
"Luke Westphal","","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.43","7.99","4.05","4.48","4.58","","0.0","0.0","","999.0","sa869541"
"Prelander Berroa","SEA","0","0","1.0","0","0","0","0","0","1","0","0","1","1","1.43","8.65","4.58","4.37","4.59","","0.0","0.0","","999.0","sa3005069"
"Sean Nolin","WSN","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.38","7.23","3.20","4.49","4.60","","0.0","0.0","","999.0","11341"
"Tim Brennan","TEX","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.41","5.71","2.65","4.62","4.60","","0.0","0.0","","999.0","sa3008630"
"Noah Bremer","TEX","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.77","3.32","4.63","4.60","","0.0","0.0","","999.0","sa915571"
"Gordon Graceffo","STL","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.34","6.24","2.69","4.46","4.60","","0.0","0.0","","999.0","sa3016849"
"Garrett Stallings","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.36","5.89","2.34","4.56","4.60","","0.0","0.0","","999.0","sa3014457"
"Clayton Richard","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.46","5.53","3.00","4.56","4.61","","0.0","0.0","","999.0","3551"
"Carson Seymour","SFG","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.50","6.42","3.82","4.74","4.61","","0.0","0.0","","999.0","sa3017868"
"Will Warren","NYY","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.53","2.97","4.58","4.61","","0.0","0.0","","999.0","sa3018149"
"Quinn Priester","PIT","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.47","6.46","3.51","4.71","4.62","","0.0","0.0","","999.0","sa3011297"
"Randy Vasquez","NYY","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","6.82","3.10","4.53","4.63","","0.0","0.0","","999.0","sa3007933"
"Matt Shoemaker","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","6.71","2.85","4.66","4.63","","0.0","0.0","","999.0","4776"
"Connor Johnstone","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.45","5.49","2.68","4.78","4.63","","0.0","0.0","","999.0","sa3004190"
"Will Stewart","MIA","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.51","5.77","3.79","4.47","4.63","","0.0","0.0","","999.0","sa875247"
"Jake Walkinshaw","OAK","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.41","5.89","3.00","4.61","4.64","","0.0","0.0","","999.0","sa3010317"
"Jared Koenig","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.41","6.21","2.96","4.59","4.65","","0.0","0.0","","999.0","27517"
"Jaime Melendez","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.47","8.34","4.66","4.57","4.65","","0.0","0.0","","999.0","sa3010660"
"Shumpei Yoshikawa","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.41","3.28","4.74","4.65","","0.0","0.0","","999.0","sa3008654"
"Homer Bailey","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","6.74","2.92","4.70","4.65","","0.0","0.0","","999.0","8362"
"Brian Van Belle","BOS","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.35","6.07","2.02","4.90","4.66","","0.0","0.0","","999.0","sa3014925"
"Leo Crawford","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","6.85","3.56","4.59","4.66","","0.0","0.0","","999.0","sa872530"
"Spencer Arrighetti","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.42","8.15","3.95","4.64","4.66","","0.0","0.0","","999.0","sa3017537"
"Jordan Balazovic","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.84","3.59","4.75","4.66","","0.0","0.0","","999.0","sa918017"
"Ethan Evanko","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.42","6.69","3.25","4.63","4.67","","0.0","0.0","","999.0","sa3008037"
"Jake Buchanan","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","6.71","2.83","4.71","4.68","","0.0","0.0","","999.0","10962"
"Brooks Hall","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.41","7.12","3.17","4.77","4.68","","0.0","0.0","","999.0","sa501327"
"Jason García","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.91","3.61","4.78","4.68","","0.0","0.0","","999.0","12143"
"Mike Leake","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.37","5.01","1.70","4.80","4.69","","0.0","0.0","","999.0","10130"
"Ryan Cusick","OAK","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.36","3.90","4.68","4.69","","0.0","0.0","","999.0","sa3017385"
"Shane McCarthy","CLE","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.05","3.35","4.73","4.69","","0.0","0.0","","999.0","sa915740"
"Ryan Wilson","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.53","3.88","4.61","4.70","","0.0","0.0","","999.0","sa3004585"
"John Parke","CHW","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.46","5.20","2.87","4.56","4.70","","0.0","0.0","","999.0","sa3003988"
"Brent Honeywell Jr.","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","7.01","3.12","4.72","4.70","","0.0","0.0","","999.0","16466"
"Riley Thompson","CHC","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.56","3.82","4.76","4.70","","0.0","0.0","","999.0","sa876287"
"Michael McGreevy","STL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","5.28","2.62","4.62","4.70","","0.0","0.0","","999.0","sa3017598"
"Enmanuel De Jesus","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.23","3.83","4.59","4.70","","0.0","0.0","","999.0","sa828317"
"Matt Osterberg","PHI","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.45","5.89","3.23","4.57","4.70","","0.0","0.0","","999.0","sa3017462"
"Frank Duncan","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","6.23","2.76","4.74","4.70","","0.0","0.0","","999.0","sa738963"
"Rick Porcello","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.37","6.43","2.45","4.83","4.71","","0.0","0.0","","999.0","2717"
"Nick Nastrini","LAD","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.41","8.60","3.89","4.73","4.71","","0.0","0.0","","999.0","sa3017413"
"Brandon Barker","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.35","2.85","4.77","4.71","","0.0","0.0","","999.0","sa829237"
"Kenny Hernandez","STL","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.48","5.32","3.48","4.46","4.71","","0.0","0.0","","999.0","sa943755"
"Blayne Enlow","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.38","3.82","4.82","4.71","","0.0","0.0","","999.0","sa3005117"
"Landon Marceaux","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.05","2.66","4.73","4.72","","0.0","0.0","","999.0","sa3017913"
"Markus Solbach","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.20","2.75","4.77","4.72","","0.0","0.0","","999.0","sa599472"
"Cody Bradford","TEX","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.33","6.81","2.70","4.52","4.72","","0.0","0.0","","999.0","sa3014463"
"Luis Medina","OAK","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.26","4.68","4.63","4.73","","0.0","0.0","","999.0","sa928510"
"Wander Guante","OAK","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.77","3.48","4.71","4.73","","0.0","0.0","","999.0","sa3009851"
"Brenan Hanifee","DET","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.42","6.41","3.13","4.79","4.73","","0.0","0.0","","999.0","sa917973"
"Nick Fraze","TOR","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.37","6.24","2.47","4.74","4.73","","0.0","0.0","","999.0","sa3010250"
"Reid Anderson","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.47","3.46","4.70","4.73","","0.0","0.0","","999.0","sa1120125"
"Aaron Leasher","SDP","0","0","1.0","0","0","0","0","0","1","0","0","1","0","1.41","7.13","3.69","4.48","4.73","","0.0","0.0","","999.0","sa3004701"
"Aaron Rozek","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.11","3.05","4.72","4.73","","0.0","0.0","","999.0","sa3015224"
"Ben Gross","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.24","3.55","4.78","4.73","","0.0","0.0","","999.0","sa1119979"
"Ethan Elliott","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.36","7.21","3.21","4.55","4.74","","0.0","0.0","","999.0","sa3010380"
"Kyle Brnovich","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","6.98","3.10","4.72","4.74","","0.0","0.0","","999.0","sa3014923"
"Sam Benschoter","CIN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.77","3.57","4.87","4.74","","0.0","0.0","","999.0","sa3017639"
"Alec Marsh","KCR","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.11","3.77","4.81","4.74","","0.0","0.0","","999.0","sa1159950"
"John Swanda","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","5.67","2.88","4.74","4.74","","0.0","0.0","","999.0","sa3004944"
"Steven Moyers","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.45","5.84","3.11","4.68","4.74","","0.0","0.0","","999.0","sa920718"
"Ty Madden","DET","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.38","6.75","3.11","4.74","4.75","","0.0","0.0","","999.0","sa3018141"
"Roddery Munoz","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.93","3.56","4.86","4.75","","0.0","0.0","","999.0","sa3008104"
"Jake Lee","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.99","3.02","4.77","4.75","","0.0","0.0","","999.0","sa3006766"
"Antonio Velez","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.34","6.21","2.42","4.58","4.75","","0.0","0.0","","999.0","sa3014850"
"Adam Hill","SEA","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.32","3.53","4.60","4.75","","0.0","0.0","","999.0","sa876313"
"J.A. Happ","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.38","6.86","2.74","4.82","4.76","","0.0","0.0","","999.0","7410"
"Victor Santos","BOS","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.10","2.46","4.99","4.76","","0.0","0.0","","999.0","sa3003083"
"Cole Stringer","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.04","3.72","4.68","4.76","","0.0","0.0","","999.0","sa3015297"
"David Leal","OAK","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.32","5.40","1.98","4.61","4.76","","0.0","0.0","","999.0","sa1171029"
"Aiden McIntyre","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.13","3.52","4.78","4.76","","0.0","0.0","","999.0","sa3007733"
"Trey McGough","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","6.10","2.77","4.60","4.76","","0.0","0.0","","999.0","sa1170436"
"Jordan Geber","NYM","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.41","7.19","3.39","4.74","4.76","","0.0","0.0","","999.0","sa3019958"
"Jimmy Joyce","SEA","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.49","6.41","4.03","4.58","4.76","","0.0","0.0","","999.0","sa3016914"
"Carlos Martinez","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.33","3.42","4.83","4.77","","0.0","0.0","","999.0","11682"
"Hayden Juenger","TOR","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.37","7.91","3.50","4.68","4.77","","0.0","0.0","","999.0","sa3017103"
"Jake Dahlberg","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.38","6.36","2.73","4.71","4.77","","0.0","0.0","","999.0","sa3004475"
"Ryan Watson","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.38","6.48","2.79","4.73","4.77","","0.0","0.0","","999.0","sa3015070"
"Andrew Cashner","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.45","6.38","3.27","4.82","4.78","","0.0","0.0","","999.0","8782"
"Norge Vera","CHW","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.47","8.02","4.28","4.70","4.78","","0.0","0.0","","999.0","sa3017468"
"Trent Palmer","TOR","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.27","3.83","4.69","4.78","","0.0","0.0","","999.0","sa3014491"
"Tim Adleman","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.37","6.77","2.83","4.72","4.79","","0.0","0.0","","999.0","10968"
"Alan Rangel","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.41","7.48","3.27","4.90","4.79","","0.0","0.0","","999.0","sa877578"
"Patrick Monteverde","MIA","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.66","3.13","4.73","4.79","","0.0","0.0","","999.0","sa3016940"
"Ryan Smith","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.03","3.26","4.66","4.79","","0.0","0.0","","999.0","sa1159711"
"Blake Walston","ARI","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.76","3.47","4.76","4.79","","0.0","0.0","","999.0","sa3011814"
"Humberto Castellanos","ARI","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.60","2.79","4.98","4.80","","0.0","0.0","","999.0","21183"
"Caleb Sampen","TBR","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","5.65","3.01","4.76","4.80","","0.0","0.0","","999.0","sa3007965"
"Kai-Wei Teng","SFG","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.54","7.62","4.81","4.89","4.80","","0.0","0.0","","999.0","sa3007229"
"Jonathan Bermudez","SFG","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.00","3.65","4.87","4.80","","0.0","0.0","","999.0","sa3007832"
"Matt Harvey","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.35","2.77","4.90","4.81","","0.0","0.0","","999.0","11713"
"Tanner Gordon","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.57","2.76","4.91","4.81","","0.0","0.0","","999.0","sa3010570"
"Jake Latz","TEX","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.80","3.94","4.63","4.81","","0.0","0.0","","999.0","21306"
"David Huff","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.33","6.43","2.39","4.62","4.81","","0.0","0.0","","999.0","4257"
"Tyson Ross","TEX","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.47","6.37","3.18","4.97","4.81","","0.0","0.0","","999.0","7872"
"Justin Donatella","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","7.00","3.11","4.87","4.82","","0.0","0.0","","999.0","sa875616"
"Matt Swarmer","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.39","7.51","3.40","4.78","4.82","","0.0","0.0","","999.0","19705"
"Brandon Komar","STL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.49","5.55","3.75","4.61","4.82","","0.0","0.0","","999.0","sa3010630"
"Jayden Murray","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.38","6.28","2.79","4.78","4.82","","0.0","0.0","","999.0","sa1170405"
"Luis De Avila","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.60","5.64","4.21","4.83","4.82","","0.0","0.0","","999.0","sa3005839"
"Chandler Shepherd","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","5.70","2.74","4.95","4.82","","0.0","0.0","","999.0","16166"
"Nolan Kingham","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.42","5.55","2.35","4.99","4.82","","0.0","0.0","","999.0","sa3008224"
"Bryan Brickhouse","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.45","6.35","3.37","4.82","4.82","","0.0","0.0","","999.0","sa597825"
"Zach Matson","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.97","3.91","4.67","4.82","","0.0","0.0","","999.0","sa918537"
"Trevor Cahill","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.49","6.51","3.67","4.95","4.83","","0.0","0.0","","999.0","6249"
"Paul Richan","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.91","3.08","4.88","4.83","","0.0","0.0","","999.0","sa3008025"
"Brandon Young","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.44","6.94","3.55","4.76","4.83","","0.0","0.0","","999.0","sa3014926"
"Joey Murray","TOR","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.41","7.40","3.40","4.83","4.83","","0.0","0.0","","999.0","sa3007234"
"John Gant","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.52","6.95","4.36","4.84","4.83","","0.0","0.0","","999.0","13684"
"Luis Palacios","MIA","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.38","5.84","2.46","4.82","4.83","","0.0","0.0","","999.0","sa3003021"
"Bo Takahashi","","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.99","3.15","4.88","4.83","","0.0","0.0","","999.0","sa830370"
"Johan Dominguez","CHW","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.36","7.25","2.75","4.82","4.84","","0.0","0.0","","999.0","sa916727"
"Bradford Webb","TEX","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.17","3.70","4.83","4.84","","0.0","0.0","","999.0","sa3017508"
